SiteID,Longitude,Latitude
COG511,117.383547,-8.965025
COG520,120.404881,-8.605158
COG539,120.346811,-8.69008
COG545,123.624929,-10.226616
COG551,120.385601,-8.63209
COG552,115.213385,-8.667217
COG715,123.702725,-10.170891
COG717,123.655912,-10.184768
COG767,119.745833,-8.5275
COG806,115.2587,-8.32223
COG889,119.178518,-9.393422
COG890,119.383454,-9.789933
DPR001,115.217748,-8.64672
DPR002,115.25642,-8.683899
DPR002,115.26325,-8.676193
DPR005,115.229678,-8.638239
DPR008,115.237313,-8.683977
DPR009,115.21524,-8.661521
DPR010,115.214445,-8.638767
DPR011,115.198575,-8.689714
DPR012,115.220117,-8.672533
DPR014,115.190411,-8.684724
DPR015,115.217489,-8.670153
DPR017,115.20542,-8.653977
DPR019,115.222553,-8.645634
DPR020,115.193198,-8.678213
DPR021,115.222187,-8.689844
DPR022,115.255275,-8.700835
DPR023,115.215909,-8.715618
DPR024,115.202215,-8.686718
DPR025,115.197394,-8.637498
DPR026,115.223589,-8.707275
DPR027,115.205318,-8.682225
DPR028,115.194936,-8.695532
DPR029,115.19518,-8.648307
DPR030,115.243978,-8.657038
DPR031,115.198691,-8.649664
DPR033,115.209669,-8.658192
DPR034,115.236633,-8.704527
DPR035,115.240181,-8.631654
DPR037,115.232572,-8.698041
DPR038,115.255848,-8.690988
DPR039,115.184008,-8.677654
DPR040,115.211932,-8.673472
DPR041,115.238121,-8.724469
DPR042,115.2332,-8.682952
DPR043,115.198762,-8.668293
DPR045,115.218524,-8.625256
DPR046,115.200481,-8.658695
DPR049,115.184305,-8.699726
DPR050,115.261078,-8.692096
DPR053,115.211228,-8.619445
DPR055,115.21944,-8.655394
DPR056,115.208231,-8.663412
DPR057,115.228548,-8.711827
DPR058,115.200014,-8.6275
DPR062,115.213109,-8.657471
DPR064,115.233271,-8.674933
DPR065,115.236402,-8.665458
DPR066,115.23634,-8.647348
DPR068,115.243624,-8.683759
DPR069,115.208242,-8.647103
DPR070,115.224642,-8.679269
DPR072,115.232588,-8.688466
DPR073,115.2584,-8.695067
