SiteID,Longitude,Latitude
JAP263,140.51326,-2.56568
JAP264,140.70759,-2.54644
JAP265,140.49361,-2.5736
JAP270,140.49395,-2.55332
JAP271,140.710244,-2.53769
JAP272,140.71151,-2.538591
JAP273,140.71716,-2.53551
JAP274,140.713548,-2.538114
JAP278,140.706643,-2.53516
JAP280,140.64644,-2.57843
JAP282,140.70311,-2.54155
JAP283,140.705933,-2.53984
JAP284,140.7024806,-2.5431
JAP285,140.706009,-2.537715
JAP286,140.71355,-2.5633
JAP289,140.666509,-2.610397
JAP290,140.52749,-2.56866
JAP291,140.68763,-2.56859
JAP292,140.6311,-2.59793
JAP293,140.66724,-2.60878
JAP294,140.67081,-2.59202
JAP295,140.48885,-2.5574
JAP296,140.700078,-2.545331
JAP297,140.6235,-2.57864
JAP298,140.7239972,-2.5343056
JAP301,140.50504,-2.58194
JAP302,140.4631,-2.54214
JAP303,140.570337,-2.584555
JAP304,140.69739,-2.62785
JAP305,140.51242,-2.56099
JAP306,140.68929,-2.57349
JAP307,140.702183,-2.542626
JAP308,140.67306,-2.60927
JAP309,140.66922,-2.61383
JAP310,140.62581,-2.59461
JAP311,140.67149,-2.6193
JAP312,140.6637,-2.61078
JAP314,140.67859,-2.58399
JAP315,140.49862,-2.56978
JAP316,140.63298,-2.59617
JAP317,140.63774,-2.59528
JAP318,140.65808,-2.59819
JAP320,140.6754,-2.60616
JAP321,140.6366,-2.59922
JAP322,140.66306,-2.61339
JAP323,140.67636,-2.61488
JAP324,140.67121,-2.59925
JAP325,140.670868,-2.6115
JAP326,140.67891,-2.59786
JAP327,140.714956,-2.522613
JAP328,140.713262,-2.535132
JAP329,140.704215,-2.547165
JAP333,140.55402,-2.58094
JAP334,140.57591,-2.58227
JAP335,140.49657,-2.56126
JAP336,140.71902,-2.53343
JAP337,140.61873,-2.59357
JAP343,140.49063,-2.57352
JAP344,140.695,-2.54415
JAP345,140.67229,-2.60561
JAP346,140.70084,-2.5454
JAP347,140.66435,-2.61238
JAP349,140.71175,-2.53719
JAP350,140.6757,-2.61834
JAP351,140.70506,-2.53599
JAP352,140.67671,-2.59643
JAP353,140.50424,-2.57155
JAP354,140.67335,-2.59942
JAP357,140.7089556,-2.5128139
JAP358,140.66966,-2.59621
JAP360,140.69989,-2.54394
JAP361,140.70323,-2.55974
JAP362,140.69495,-2.56952
JAP363,140.66852,-2.60745
JAP364,140.70831,-2.53555
JAP366,140.7047844,-2.55815
JAP367,140.724143,-2.522919243
JAP368,140.7242611,-2.5303889
JAP370,140.69626,-2.55455
JAP371,140.67982,-2.61058
JAP372,140.67453,-2.61467
JAP373,140.69122,-2.57216
JAP374,140.65498,-2.6073
JAP375,140.65067,-2.60277
JAP376,140.64272,-2.60368
JAP377,140.63847,-2.5979
JAP378,140.63315,-2.59846
JAP379,140.52265,-2.57216
JAP380,140.5163,-2.5656
JAP381,140.51395,-2.57958
JAP382,140.513892,-2.567752
JAP383,140.503149,-2.56094119
JAP384,140.49228,-2.55856
JAP387,140.7140539,-2.5503011
JAP388,140.71045,-2.53372
JAP389,140.70978,-2.54477
JAP390,140.70587,-2.54324
JAP391,140.70375,-2.55313
JAP392,140.47325,-2.54635
JAP395,140.7337,-2.5148861
JAP396,140.52507,-2.56959
JAP397,140.67957,-2.60094
JAP398,140.69509,-2.55089
JAP399,140.72031,-2.53279
JAP400,140.46935,-2.54902
JAP402,140.7126,-2.5227
JAP403,140.59354,-2.58786
JAP404,140.69783,-2.54166
JAP405,140.720344,-2.54529
JAP406,140.48624,-2.55361
JAP407,140.7159611,-2.5335
JAP408,140.516883,-2.572426
JAP409,140.69946,-2.56557
JAP410,140.64488,-2.58658
JAP412,140.504667,-2.568597
JAP413,140.67558,-2.61262
JAP414,140.63826,-2.6016
JAP415,140.65034,-2.60636
JAP416,140.45887,-2.54005
JAP417,140.67015,-2.60192
JAP418,140.70499,-2.5347
JAP420,140.70927,-2.52741
JAP421,140.72435,-2.518
JAP422,140.46043,-2.54316
JAP423,140.722529,-2.531452
JAP424,140.73496,-2.52114
JAP425,140.67833,-2.61725
JAP426,140.732624,-2.520442
JAP427,140.7147783,-2.5583644
JAP428,140.66895,-2.61658
